Period,Provider_Code,Count_Join_Key,Sum_TotalCost,POD,HRG_Episode,TFC,EpType_Code,DATASET
FY2020-21,REP,*,2708.742927,NEL,AA56A,422,4,PL_APC
FY2020-21,RBN,*,1691.413252,NES,NZ17B,501,1,PL_APC
FY2020-21,RXH,*,40830.64896,NEL,HT13D,110,2,PL_APC
FY2020-21,RA7,*,2408.602114,NEL,LA04P,340,1,PL_APC
FY2020-21,RWF,*,29257.01486,NEL,WJ06H,340,1,PL_APC
FY2020-21,RTX,*,1575.306945,NEL,AA35E,430,2,PL_APC
FY2020-21,RJ1,*,657.5554,NES,NZ26A,501,1,PL_APC
FY2020-21,RM3,*,14377.57965,NEL,FD10K,100,2,PL_APC
FY2020-21,RA7,*,897.8667033,NEL,DZ65D,300,1,PL_APC
FY2020-21,RTX,*,965.1621128,NEL,KA06C,300,2,PL_APC
FY2020-21,RRK,*,20479.22309,NEL,VA10D,150,1,PL_APC
FY2020-21,RFS,*,5544.392603,NEL,FF20B,100,2,PL_APC
FY2020-21,RYJ,*,1217.003151,NEL,WJ06D,328,2,PL_APC
FY2020-21,RTG,*,375.8476412,NEL,HC27M,108,2,PL_APC
FY2020-21,RR8,*,3100.132909,NEL,YA03B,150,1,PL_APC
FY2020-21,RVV,*,1554.628043,NEL,EB08A,430,2,PL_APC
FY2020-21,R1H,*,445.4709373,NEL,FD05B,180,2,PL_APC
FY2020-21,RXK,*,6118.179772,NEL,EY43C,320,2,PL_APC
FY2020-21,RQX,*,6190.353525,NEL,AA35A,314,1,PL_APC
FY2020-21,RMC,*,836.178704,NES,NZ42C,501,1,PL_APC
FY2020-21,RC9,*,833.1801804,NEL,LA04K,300,2,PL_APC
FY2020-21,RHQ,25,44608.67508,NEL,UZ01Z,361,2,PL_APC
FY2020-21,RVW,*,1295.887229,NEL,EB08A,328,2,PL_APC
FY2020-21,RVV,*,5554.623986,NEL,DZ24Q,430,1,PL_APC
FY2020-21,RXN,*,170.854706,NES,AA23C,314,1,PL_APC
FY2020-21,RX1,*,1219.33088,NEL,WH09E,430,1,PL_APC
FY2020-21,RXH,*,658.7238195,NEL,EY43A,107,1,PL_APC
FY2020-21,R0A,*,42319.99703,NEL,EB10A,320,1,PL_APC
FY2020-21,RGN,*,15532.17482,NEL,AA35A,300,1,PL_APC
FY2020-21,RJE,*,3396.735695,NEL,FD02E,800,1,PL_APC
FY2020-21,RJE,*,3805.606468,NEL,JD07H,300,1,PL_APC
FY2020-21,RWF,*,2073.675587,NEL,DZ09J,303,1,PL_APC
FY2020-21,R1H,*,40582.33694,EL,AA50A,150,2,PL_APC
FY2020-21,RVJ,*,2742.387149,NEL,AA35E,328,1,PL_APC
FY2020-21,RGP,*,14100.78049,NEL,NZ51C,501,1,PL_APC
FY2020-21,RXL,*,112.7480174,NEL,HE11G,314,2,PL_APC
FY2020-21,RGT,*,3195.122319,NEL,YA11Z,150,2,PL_APC
FY2020-21,RAE,*,12494.6106,NEL,YQ50A,107,1,PL_APC
FY2020-21,RNZ,*,10414.50411,NEL,SA32B,303,2,PL_APC
FY2020-21,RXN,*,351.4819668,NES,DX21A,301,1,PL_APC
FY2020-21,RWA,*,3293.685648,NEL,GC12F,300,1,PL_APC
FY2020-21,RVJ,*,2751.487027,EL,YR67A,107,2,PL_APC
FY2020-21,RMC,*,12604.00211,EL,HC72C,422,1,PL_APC
FY2020-21,RVV,*,196.7626122,NEL,LA04Q,180,2,PL_APC
FY2020-21,RF4,*,3854.150259,NEL,AA23E,150,2,PL_APC
FY2020-21,RVV,*,303.6776665,NEL,HD21D,110,2,PL_APC
FY2020-21,RXH,*,11090.41871,NEL,WJ06C,302,1,PL_APC
FY2020-21,R1H,*,2756.365698,NEL,NZ41C,501,1,PL_APC
FY2020-21,RJZ,*,820.231166,NEL,LA04P,307,1,PL_APC
FY2020-21,RXK,*,3146.014496,NES,DZ11U,300,1,PL_APC
FY2020-21,RTG,*,740.8527551,NES,YR40A,180,1,PL_APC
FY2020-21,R0A,*,908.262405,NES,HC32J,307,1,PL_APC
FY2020-21,RMC,*,1081.269079,EL,BZ87C,422,1,PL_APC
FY2020-21,RXL,*,1715.99717,NEL,LA04P,314,2,PL_APC
FY2020-21,RMC,*,1339.851872,NEL,SA25H,430,1,PL_APC
FY2020-21,RR8,*,148460.2735,NEL,UZ01Z,171,2,PL_APC
FY2020-21,RPA,*,2751.607766,NEL,LB40C,101,2,PL_APC
FY2020-21,RTD,*,46838.02689,NEL,UZ01Z,108,2,PL_APC
FY2020-21,RAX,*,271.0491515,NES,LA07L,300,2,PL_APC
FY2020-21,RXR,*,5261.121172,NEL,DZ11P,340,1,PL_APC
FY2020-21,RXK,*,6112.388771,NEL,NZ32C,501,1,PL_APC
FY2020-21,RGT,*,572.2463234,NES,HE51D,300,2,PL_APC
FY2020-21,RXH,*,636.2553784,NEL,WH07G,301,1,PL_APC
FY2020-21,RTP,*,705.9574309,NES,FD11K,104,1,PL_APC
FY2020-21,RM3,*,755.6574956,NEL,DZ17P,300,2,PL_APC
FY2020-21,RVJ,*,56449.92258,NEL,HC54A,150,1,PL_APC
FY2020-21,R1H,*,18365.00905,NEL,VA12D,150,2,PL_APC
FY2020-21,RAP,*,476.5115197,NEL,GC17D,300,2,PL_APC
FY2020-21,RVV,*,331.7150324,NES,HT13B,110,1,PL_APC
FY2020-21,RJ1,*,971.6713,NEL,DZ12E,300,1,PL_APC
FY2020-21,RCF,*,320.727549,NEL,CB02D,340,2,PL_APC
FY2020-21,RNQ,*,7997.170796,EL,KB03D,300,1,PL_APC
FY2020-21,RTX,*,458.2978955,NES,WD08Z,300,1,PL_APC
FY2020-21,RBV,*,670.4652,NES,DZ09M,370,2,PL_APC
FY2020-21,RVR,*,3302.125343,NES,HC72C,422,1,PL_APC
FY2020-21,RX1,*,8031.855542,NES,NZ31B,501,1,PL_APC
FY2020-21,RF4,*,789.7500243,NEL,EB10D,320,1,PL_APC
FY2020-21,RRK,*,63345.17282,NEL,AA51A,150,1,PL_APC
FY2020-21,RP4,*,511.6180414,NEL,PR01A,242,1,PL_APC
FY2020-21,RXL,*,121.9076698,NEL,FD03F,314,2,PL_APC
FY2020-21,RTG,*,520.1752825,NES,YQ10A,107,1,PL_APC
FY2020-21,RTH,*,4442.861643,NEL,AA50A,150,2,PL_APC
FY2020-21,RDU,*,444.5011539,NES,EC20A,320,2,PL_APC
FY2020-21,RGN,*,6446.877041,NEL,NZ31A,501,2,PL_APC
FY2020-21,RXN,*,14963.15997,NEL,HC20J,301,1,PL_APC
FY2020-21,RJ7,*,3220.799032,EL,YQ22A,107,1,PL_APC
FY2020-21,RCX,*,1761.973148,EL,LB72A,502,2,PL_APC
FY2020-21,RA2,*,14371.88751,NEL,FF60C,104,2,PL_APC
FY2020-21,RAL,*,2198.872457,NEL,HD25D,107,1,PL_APC
FY2020-21,R0B,*,776.6609753,NES,CB02D,361,1,PL_APC
FY2020-21,RX1,*,5223.882453,NEL,FF37C,104,1,PL_APC
FY2020-21,RJ1,*,3016.1831,EL,JA12K,370,1,PL_APC
FY2020-21,RXP,*,4028.294124,NEL,HC20K,307,1,PL_APC
FY2020-21,RXN,*,3099.893463,NEL,HN81A,107,2,PL_APC
FY2020-21,RAE,*,681.7184351,NES,UZ01Z,502,2,PL_APC
FY2020-21,RBL,*,19119.77063,NEL,DZ11R,303,1,PL_APC
FY2020-21,RDU,*,695.9410256,NES,EB12C,300,2,PL_APC
FY2020-21,RAN,*,1091.232498,NELTR,AA25F,108,1,PL_APC
FY2020-21,RXL,*,7952.466757,NEL,NZ32C,501,1,PL_APC
FY2020-21,RCU,*,3527.900516,NEL,PD14A,171,1,PL_APC
FY2020-21,R0A,*,1445.226853,EL,EB10A,172,1,PL_APC
FY2020-21,RK9,*,8797.98592,NEL,LB64C,800,2,PL_APC
FY2020-21,RRK,*,28583.31799,EL,ED20A,172,1,PL_APC
FY2020-21,RWF,*,5547.560218,NEL,AA35B,328,1,PL_APC
FY2020-21,RXK,*,12123.42541,NEL,DX11A,430,1,PL_APC
FY2020-21,RCB,*,32.04281629,NES,NZ19B,501,1,PL_APC
FY2020-21,RTH,*,13503.34525,NEL,HT13B,110,2,PL_APC
FY2020-21,RGT,*,16437.82077,NEL,VA14D,150,1,PL_APC
FY2020-21,RXH,*,27791.43467,NEL,YQ21A,107,1,PL_APC
FY2020-21,R1H,*,5227.237961,NEL,PF25A,171,2,PL_APC
FY2020-21,RTX,*,6811.385426,NEL,WJ06G,300,2,PL_APC
FY2020-21,RQM,*,226.0431034,NEL,AA24C,300,2,PL_APC
FY2020-21,RTG,*,5732.557084,NEL,DX01A,192,2,PL_APC
FY2020-21,RAL,*,7049.593509,NES,LB15E,307,1,PL_APC
FY2020-21,RNN,*,2876.916487,NES,FE12A,314,1,PL_APC
FY2020-21,RAP,*,4510.876102,NEL,DZ11Q,340,1,PL_APC
FY2020-21,RXH,*,2084.36395,NES,NZ32C,501,2,PL_APC
FY2020-21,REM,*,5115.961576,EL,YQ50B,107,1,PL_APC
FY2020-21,RTG,*,1269.992141,NEL,HC28K,307,2,PL_APC
FY2020-21,RXN,*,2765.659298,NEL,CB02D,150,1,PL_APC
FY2020-21,RF4,*,3070.073285,NEL,LA07P,100,2,PL_APC
FY2020-21,RGT,*,78512.79586,NEL,PX56B,260,2,PL_APC
FY2020-21,RTR,*,7590.64944,EL,HC62A,108,1,PL_APC
FY2020-21,RWJ,*,1467.14035,NEL,MA29Z,502,1,PL_APC
FY2020-21,RCU,*,15941.82915,NES,FF70C,171,1,PL_APC
FY2020-21,RGN,*,3776.661279,NEL,GC17A,320,2,PL_APC
FY2020-21,RJE,*,6078.100723,NEL,NZ50B,501,1,PL_APC
FY2020-21,RCU,*,11407.43673,NEL,PR01A,421,1,PL_APC
FY2020-21,RC9,*,5982.52797,NELTR,YQ22B,107,2,PL_APC
FY2020-21,RGT,*,17512.3565,NEL,LA08G,303,2,PL_APC
FY2020-21,RA7,*,4789.228437,NEL,LA04P,300,1,PL_APC
FY2020-21,RHW,*,26804.81013,EL,FF30C,104,2,PL_APC
FY2020-21,R0A,*,60127.98212,NEL,CB01A,120,2,PL_APC
FY2020-21,RDU,*,253.7238158,EL,MA02C,502,2,PL_APC
FY2020-21,RTR,*,5444.412093,NES,HT34A,110,2,PL_APC
FY2020-21,RWA,*,2753.866347,NEL,JD07J,150,1,PL_APC
FY2020-21,R0B,*,30344.40236,NEL,EB14A,320,2,PL_APC
FY2020-21,RJ1,*,18130.897,EL,UZ01Z,160,2,PL_APC
FY2020-21,RN5,*,7104.781401,NEL,NZ31C,501,1,PL_APC
FY2020-21,RM3,*,33454.35095,NEL,YF04A,104,1,PL_APC
FY2020-21,RP4,*,0,NEL,PE23A,242,2,PL_APC
FY2020-21,RBS,*,7727.324154,NESTR,DZ71Z,258,1,PL_APC
FY2020-21,R1H,*,1245.111732,NEL,SA32C,303,2,PL_APC
FY2020-21,RDE,*,3668.54473,NEL,NZ31C,501,2,PL_APC
FY2020-21,RW6,*,3979.908295,NEL,FF33B,104,2,PL_APC
FY2020-21,RAS,*,13970.57736,NEL,MA07F,501,1,PL_APC
FY2020-21,RC9,*,2334.872468,NEL,DZ15N,302,2,PL_APC
FY2020-21,R0A,*,178.0349154,NES,WD05Z,307,1,PL_APC
FY2020-21,RQX,*,1497.242192,NEL,FD10J,301,2,PL_APC
FY2020-21,RVV,*,163.7352779,NEL,DZ65J,430,2,PL_APC
FY2020-21,REM,*,744.4065176,EL,CB01E,120,1,PL_APC
FY2020-21,RYJ,*,769.6385311,NEL,AA35B,328,2,PL_APC
FY2020-21,RGT,*,7887.992997,NEL,DZ17S,302,2,PL_APC
FY2020-21,RN5,*,5500.299869,NEL,JD07G,430,1,PL_APC
FY2020-21,RXH,*,13585.59471,NEL,YQ26C,107,2,PL_APC
FY2020-21,RXH,*,13558.30257,EL,MA06B,502,2,PL_APC
FY2020-21,RYJ,*,68200.67636,EL,SA38A,303,2,PL_APC
FY2020-21,RXN,*,3039.99364,NEL,JB44B,160,1,PL_APC
FY2020-21,RXP,*,137.5222114,NEL,HT54B,430,1,PL_APC
FY2020-21,RJE,*,1715.96222,NES,YR15A,107,2,PL_APC
FY2020-21,RTE,*,3295.542618,NEL,HT54B,110,2,PL_APC
FY2020-21,RAL,*,4549.095915,EL,YR15B,107,1,PL_APC
FY2020-21,RF4,*,1100.940476,NEL,DZ16Q,340,2,PL_APC
FY2020-21,RJL,*,1572.931676,NES,DZ11Q,340,1,PL_APC
FY2020-21,R0A,*,8324.856599,NEL,HE71B,430,1,PL_APC
FY2020-21,RA7,*,2140.199821,NEL,DZ11S,340,1,PL_APC
FY2020-21,RQM,*,112.6859317,NES,PB06G,422,2,PL_APC
FY2020-21,RF4,*,817.1208141,NEL,VA10D,325,2,PL_APC
FY2020-21,RGT,*,19698.36097,NEL,FF62F,422,1,PL_APC
FY2020-21,RFS,*,735.0153082,NEL,PB04B,422,2,PL_APC
FY2020-21,RC9,*,15510.34226,NEL,NZ51B,501,2,PL_APC
FY2020-21,RRJ,*,12156.09962,EL,HC60C,110,2,PL_APC
FY2020-21,RTR,*,1226.984367,NELTR,KC05K,300,2,PL_APC
FY2020-21,RJ1,*,474.7998,NES,WH07G,104,1,PL_APC
FY2020-21,RTR,*,51686.06746,NEL,FD10E,100,2,PL_APC
FY2020-21,RTP,*,1006.679688,NEL,WJ06G,301,1,PL_APC
FY2020-21,RTF,*,1141.259031,NES,HD40G,340,1,PL_APC
FY2020-21,RMC,*,451.9911848,NEL,DZ27U,340,1,PL_APC
FY2020-21,RA7,*,2270.164406,NEL,EY44C,320,2,PL_APC
FY2020-21,RAE,*,4767.64294,NEL,AA26E,324,1,PL_APC
FY2020-21,R0A,*,5314.447967,EL,AA80Z,258,2,PL_APC
FY2020-21,RXQ,*,377.2476387,NEL,HT81B,110,1,PL_APC
FY2020-21,RGT,*,6141.124707,NEL,CA63Z,150,2,PL_APC
FY2020-21,RXH,*,666.5759625,NEL,DZ15R,340,2,PL_APC
FY2020-21,RTH,*,1768.225865,NES,HC27N,150,2,PL_APC
FY2020-21,RCU,*,568.420369,NES,PB05B,171,1,PL_APC
FY2020-21,RC9,*,756.431363,NES,JD07H,300,2,PL_APC
FY2020-21,RBS,*,4207.68592,NEL,FF23A,171,1,PL_APC
FY2020-21,RXQ,*,8529.70952,NEL,DZ37A,328,1,PL_APC
FY2020-21,RPA,*,2663.373468,NEL,FF37C,502,2,PL_APC
FY2020-21,RBT,*,112.285946,NEL,NZ31B,501,2,PL_APC
FY2020-21,RM1,*,9695.297239,NEL,NZ42B,501,2,PL_APC
FY2020-21,RGN,*,91.05339213,NEL,MB08B,501,2,PL_APC
FY2020-21,RAS,*,10716.82065,NEL,FD10F,100,1,PL_APC
FY2020-21,RTR,*,5819.311627,NEL,DX11A,350,1,PL_APC
FY2020-21,RHQ,*,7556.37787,NES,ED15A,172,1,PL_APC
FY2020-21,RH5,*,965.4623595,NES,FF53A,300,2,PL_APC
FY2020-21,RK9,*,18611.44855,NEL,UZ01Z,150,2,PL_APC
FY2020-21,RX1,*,4427.207717,EL,FF31C,104,1,PL_APC
FY2020-21,RQM,*,1125.39421,NEL,AA35D,300,2,PL_APC
FY2020-21,RJ2,*,11748.87815,NEL,NZ50B,501,1,PL_APC
FY2020-21,REM,*,5024.010629,NEL,EB03B,300,1,PL_APC
FY2020-21,RX1,*,1707.039827,NES,WJ06G,307,1,PL_APC
FY2020-21,RPA,*,6459.615895,NEL,DX01A,302,1,PL_APC
FY2020-21,RWA,*,3667.598217,NEL,WH14A,800,1,PL_APC
FY2020-21,RXN,*,215611.0863,NEL,AA50A,150,2,PL_APC
FY2020-21,RTH,*,1011.381587,EL,AA25G,150,1,PL_APC
FY2020-21,RWP,*,2181.422215,NEL,YQ50C,107,2,PL_APC
FY2020-21,RA7,*,932.8395059,NEL,FF35C,171,1,PL_APC
FY2020-21,RJ7,*,1609.286231,NEL,AA53C,150,1,PL_APC
FY2020-21,RFS,*,1327.239406,NES,CB02D,120,1,PL_APC
FY2020-21,R0B,*,2496.142103,NEL,DZ11R,361,1,PL_APC
FY2020-21,RVV,*,44.67497513,NES,HC32K,180,2,PL_APC
FY2020-21,RXK,*,2894.216911,NEL,AA35E,328,1,PL_APC
FY2020-21,RQ3,*,37143.45086,EL,UZ01Z,214,2,PL_APC
FY2020-21,RXK,*,2397.928364,NEL,DZ14J,300,2,PL_APC
FY2020-21,RTD,*,5845.916911,EL,UZ01Z,258,2,PL_APC
FY2020-21,RN7,*,1050.511493,NEL,DZ09J,300,2,PL_APC
FY2020-21,RX1,*,24024.62206,NEL,MB05H,800,1,PL_APC
FY2020-21,RAP,*,435.9038413,NEL,DZ17T,430,2,PL_APC
FY2020-21,RXH,*,511.960599,NEL,DX21A,192,1,PL_APC
FY2020-21,RAL,*,5733.278612,NEL,NZ41A,501,2,PL_APC
FY2020-21,RTD,*,4381.960136,EL,DZ02H,160,1,PL_APC
FY2020-21,RGN,*,5242.482588,NEL,NZ50B,501,2,PL_APC
FY2020-21,RJE,*,1107.434229,NEL,KC04A,328,1,PL_APC
FY2020-21,RBS,*,27790.73408,NEL,FF35C,171,2,PL_APC
FY2020-21,RAL,*,9957.85166,NEL,HE22B,110,2,PL_APC
FY2020-21,RDU,*,2285.756351,NEL,AA26G,300,1,PL_APC
FY2020-21,RJC,*,8555.03547,NEL,NZ42B,501,1,PL_APC
FY2020-21,RXK,18,24829.99067,NEL,JC42C,110,2,PL_APC
FY2020-21,RXP,*,353.1227878,NEL,AA22G,340,1,PL_APC
FY2020-21,RRK,*,4418.350058,NEL,LA07M,430,1,PL_APC
FY2020-21,RTG,*,5223.852444,NEL,GC17H,100,2,PL_APC
FY2020-21,RJC,*,1877.646634,NEL,NZ30C,501,2,PL_APC
FY2020-21,RXH,*,2176.768593,NEL,AA25D,150,2,PL_APC
FY2020-21,RA9,*,2591.248693,EL,FF32C,104,1,PL_APC
FY2020-21,RYJ,*,5998.01679,NEL,YQ23A,107,2,PL_APC
FY2020-21,RK9,*,5300.652775,NEL,LA04R,430,2,PL_APC
FY2020-21,RX1,*,43962.75908,EL,PX57A,108,2,PL_APC
FY2020-21,RHM,*,457.1392764,NEL,FD10K,104,1,PL_APC
FY2020-21,RNA,*,3146.596061,NEL,JD07G,430,1,PL_APC
FY2020-21,RXL,*,1129.138097,EL,NZ51B,501,1,PL_APC
FY2020-21,RBV,*,497.3469,NES,JC43C,800,2,PL_APC
FY2020-21,RXC,*,3846.902235,NEL,KC05K,430,2,PL_APC
FY2020-21,R0A,*,1504.360601,NES,NZ41C,501,1,PL_APC
FY2020-21,RHQ,*,6395.798829,NEL,FF40A,104,1,PL_APC
FY2020-21,RTD,*,626.2436325,EL,LB13E,101,1,PL_APC
FY2020-21,RHM,*,756.2335394,NEL,NZ50B,501,1,PL_APC
FY2020-21,RVW,*,2804.381855,NEL,EB02A,320,1,PL_APC
FY2020-21,RXP,*,1959.754173,NEL,WD01Z,307,1,PL_APC
FY2020-21,RL4,*,16776.6205,NEL,DX21A,361,1,PL_APC
FY2020-21,RDU,*,4887.014028,NEL,YQ50B,107,2,PL_APC
FY2020-21,RF4,*,665.6514677,NEL,DZ10L,340,2,PL_APC
FY2020-21,RXN,*,105.1476404,NEL,NZ25Z,501,2,PL_APC
FY2020-21,RVV,*,2635.620571,NEL,HE71B,430,2,PL_APC
FY2020-21,RTE,*,890.764896,NEL,GC17J,104,2,PL_APC
FY2020-21,RX1,*,937.8867585,NEL,EY40C,320,1,PL_APC
FY2020-21,RGN,*,1625.882325,NEL,WJ06H,361,2,PL_APC
FY2020-21,RP5,*,20965.69535,NEL,LA04P,300,1,PL_APC
FY2020-21,RDE,*,5415.554056,NEL,HN12D,110,2,PL_APC
FY2020-21,RJZ,*,1218.406093,NEL,KB02G,340,1,PL_APC
FY2020-21,RHW,*,13625.4753,NEL,DX01A,340,2,PL_APC
FY2020-21,RBL,*,2347.713825,NEL,DZ11R,302,1,PL_APC
FY2020-21,RJE,*,1569.482318,NES,JD07E,430,2,PL_APC
FY2020-21,RGP,*,16912.27241,NEL,WH09E,300,2,PL_APC
FY2020-21,RA7,*,1953.731887,NEL,CA60C,258,2,PL_APC
FY2020-21,RC9,*,74330.87513,EL,MA52B,502,1,PL_APC
FY2020-21,RRV,*,1713.750532,NEL,AA22C,150,1,PL_APC
FY2020-21,RR8,*,16436.54835,NEL,DX01A,328,1,PL_APC
FY2020-21,REM,*,598.1338625,NES,CB02D,314,1,PL_APC
FY2020-21,R0A,*,3310.958278,EL,HD25D,107,2,PL_APC
FY2020-21,RXN,*,2136.977903,NEL,VA10D,307,2,PL_APC
FY2020-21,R0A,*,1014.719339,NES,FD10L,300,1,PL_APC
FY2020-21,R0A,*,5959.127542,NEL,DZ24Q,340,1,PL_APC
FY2020-21,RXC,*,873.2150495,NEL,EY12A,328,2,PL_APC
FY2020-21,RRV,*,16500.57043,NEL,LA04M,101,1,PL_APC
FY2020-21,RJZ,*,20250.81128,NEL,AA54A,150,1,PL_APC
FY2020-21,RGN,*,2222.263046,NEL,DZ27T,340,1,PL_APC
FY2020-21,RTH,*,17973.35302,NEL,YQ04A,107,2,PL_APC
FY2020-21,RVY,*,1978.982473,NEL,NZ18B,502,2,PL_APC
FY2020-21,RTR,*,7233.367859,NES,CA05A,350,2,PL_APC
FY2020-21,R0A,*,10659.46343,NEL,KA09D,120,2,PL_APC
FY2020-21,RX1,*,616.0885197,NEL,FF37C,104,2,PL_APC
FY2020-21,R1H,*,32830.56916,NEL,VA10D,150,1,PL_APC
FY2020-21,RRK,*,22536.9374,NEL,AA71A,150,1,PL_APC
FY2020-21,RH8,*,1367.79176,NEL,LB20F,300,1,PL_APC
FY2020-21,REM,*,917.2572557,EL,SA09J,361,2,PL_APC
FY2020-21,RAX,*,1385.583169,NEL,GC01E,301,1,PL_APC
FY2020-21,RYJ,*,30580.69096,EL,FD10H,301,2,PL_APC
FY2020-21,RCX,*,969.6491548,NEL,JA13B,100,2,PL_APC
FY2020-21,RTK,*,8938.976822,NEL,FD10B,301,2,PL_APC
FY2020-21,RX1,*,3567.092555,NEL,YQ50B,350,2,PL_APC
FY2020-21,RXQ,*,1850.893323,NEL,WH12B,180,1,PL_APC
FY2020-21,R0A,*,31931.99314,NEL,NZ51C,501,2,PL_APC
FY2020-21,RM3,*,10613.42768,NEL,HC62B,150,2,PL_APC
FY2020-21,RTH,*,4110.490474,NEL,DZ17T,370,2,PL_APC
FY2020-21,RAX,*,1506.973701,EL,FF33B,104,1,PL_APC
FY2020-21,RTE,*,10814.01541,NEL,WH07D,107,2,PL_APC
FY2020-21,R0B,*,1179.183356,NES,WH14A,361,1,PL_APC
FY2020-21,RTR,*,10560.40856,EL,AA24C,150,2,PL_APC
FY2020-21,RTD,*,19682.40233,EL,SA22B,420,1,PL_APC
FY2020-21,RGN,*,611.5934174,NES,NZ42C,501,1,PL_APC
FY2020-21,RTX,*,2310.912945,NES,DX11A,300,1,PL_APC
FY2020-21,RTR,*,5804.169518,EL,HC54B,150,1,PL_APC
FY2020-21,RWP,*,18867.32226,EL,YQ09B,107,2,PL_APC
FY2020-21,RQX,*,1525.759427,NEL,PX01A,422,2,PL_APC
FY2020-21,RGT,*,22197.07023,NEL,PB06A,422,1,PL_APC
FY2020-21,RXC,*,4754.385208,NEL,NZ42C,501,1,PL_APC
FY2020-21,REM,*,313.0979955,EL,CA63Z,192,2,PL_APC
FY2020-21,RM3,*,1839.932791,NEL,AA31D,328,2,PL_APC
FY2020-21,RGT,*,1346.546778,NEL,AA26F,302,2,PL_APC
FY2020-21,RA7,*,483.2765627,NEL,DZ24P,340,2,PL_APC
FY2020-21,RWA,*,6937.777622,EL,GC17F,303,1,PL_APC
FY2020-21,RXN,*,33133.49776,NEL,HD21D,160,2,PL_APC
FY2020-21,RW6,*,1114.263637,EL,SA25K,303,1,PL_APC
FY2020-21,RVV,*,2368.271267,NEL,NZ31C,501,2,PL_APC
FY2020-21,RXL,*,6631.32107,NEL,HE51D,300,1,PL_APC
FY2020-21,RXH,*,206.8879665,NEL,CA85A,192,2,PL_APC
FY2020-21,RWA,*,5431.181458,NEL,DZ17U,800,1,PL_APC
FY2020-21,RBN,*,135.0230255,NES,AA25D,192,1,PL_APC
FY2020-21,RET,*,53301.136,NELTR,AA54A,150,1,PL_APC
FY2020-21,R0A,*,2886.095837,EL,UZ01Z,214,2,PL_APC
FY2020-21,RGN,*,6331.02032,NEL,AA35B,361,1,PL_APC
FY2020-21,RA7,*,21940.98436,EL,FF70A,104,2,PL_APC
FY2020-21,RTG,*,3810.526286,NEL,DZ17P,800,1,PL_APC
FY2020-21,RW6,*,1581.234782,NEL,PB06E,422,1,PL_APC
FY2020-21,RF4,*,3644.689771,NEL,PB04C,422,1,PL_APC
FY2020-21,RYJ,*,112.0953164,NEL,PH34A,180,2,PL_APC
FY2020-21,RGR,*,668.3016774,NEL,GC12G,100,1,PL_APC
FY2020-21,RGT,*,105393.9813,EL,AA53E,303,1,PL_APC
FY2020-21,RXN,*,1391.755053,NES,YQ12B,107,1,PL_APC
FY2020-21,RJ7,*,4541.932439,NELTR,EB10C,172,1,PL_APC
FY2020-21,R0A,*,16313.65598,NEL,YQ22A,107,1,PL_APC
FY2020-21,RXH,*,6757.879253,NEL,DZ16L,302,2,PL_APC
FY2020-21,RR8,*,762.6485989,NEL,FD04D,430,1,PL_APC
FY2020-21,RYJ,*,183.0979032,NEL,LB65E,101,2,PL_APC
FY2020-21,RJ2,10,4876.771248,DC,JC43C,330,2,PL_APC
FY2020-21,R0A,*,6886.260445,EL,YQ50A,107,2,PL_APC
FY2020-21,RXL,*,1240.198687,NEL,DZ11R,307,2,PL_APC
FY2020-21,R1H,*,3140.340691,EL,NZ31A,501,1,PL_APC
FY2020-21,RFS,*,1336.490582,NES,EB03B,300,1,PL_APC
FY2020-21,RHQ,*,314.917703,NES,CB02D,340,1,PL_APC
FY2020-21,RC9,*,4434.426026,NEL,EB06B,320,2,PL_APC
FY2020-21,RBN,*,5817.662863,NEL,WD02Z,430,2,PL_APC
FY2020-21,RTE,*,4949.201736,NEL,DZ16H,340,2,PL_APC
FY2020-21,RXN,*,16713.43361,EL,AA53A,150,2,PL_APC
FY2020-21,RH5,*,4919.784164,NEL,WH12A,302,2,PL_APC
FY2020-21,R0A,*,6482.44572,NEL,UZ01Z,300,4,PL_APC
FY2020-21,RGN,*,2940.61485,NEL,DZ22P,430,1,PL_APC
FY2020-21,RHQ,*,831.9918492,NES,UZ01Z,502,2,PL_APC
FY2020-21,R1H,*,1006.38265,NEL,GC17G,361,1,PL_APC
FY2020-21,RBD,*,4180.197759,NEL,FF70A,100,1,PL_APC
FY2020-21,RN7,*,547.1013229,NES,FD03H,307,1,PL_APC
FY2020-21,RTH,*,2193.21185,NEL,LA07L,361,2,PL_APC
FY2020-21,RXL,*,493.9395085,NEL,FD10D,100,2,PL_APC
FY2020-21,RFR,*,1165.474393,NEL,DZ65J,340,1,PL_APC
FY2020-21,RN3,*,2978.821123,NEL,EB03B,300,1,PL_APC
FY2020-21,R0A,*,1387.229295,NES,DZ10M,300,1,PL_APC
FY2020-21,RQW,*,1795.219192,NEL,EY43E,320,2,PL_APC
FY2020-21,RN5,*,3627.738274,NEL,LA07N,300,1,PL_APC
FY2020-21,RW6,*,1897.133282,NEL,AA35C,328,2,PL_APC
FY2020-21,RXK,*,454.9567427,NEL,YR40A,300,2,PL_APC
FY2020-21,RTH,*,18031.60385,NEL,FD01A,303,2,PL_APC
FY2020-21,REM,*,545.9949806,NES,DZ11V,302,1,PL_APC
FY2020-21,REM,*,23759.96152,NES,DX21A,300,1,PL_APC
FY2020-21,RWW,*,1192.712522,NES,AA26C,430,1,PL_APC
